date,price,volume,change_rate
2014-03-28,185.49,101641547.0,0.493011160472423
2014-03-31,187.01,99744911.0,0.8194511833521823
2014-04-01,188.25,89193125.0,0.6630661461954013
2014-04-02,188.88,78680761.0,0.3346613545816668
2014-04-03,188.63,77435320.0,-0.132359169843288
2014-04-04,186.4,169380705.0,-1.1822085564332285
2014-04-07,184.34,140802699.0,-1.1051502145922765
2014-04-08,185.1,112659755.0,0.41228165346640644
2014-04-09,187.09,100253612.0,1.0750945434900183
2014-04-10,183.16,172959331.0,-2.1005932973435226
2014-04-11,181.51,167250792.0,-0.9008517143481165
2014-04-14,182.94,132381601.0,0.7878353809707583
2014-04-15,184.2,157092533.0,0.6887504099704733
2014-04-16,186.13,105196633.0,1.0477741585233513
2014-04-17,186.39,105254649.0,0.13968731531723844
2014-04-21,187.04,68329343.0,0.3487311551048977
2014-04-22,187.89,85790307.0,0.45444824636440284
2014-04-23,187.45,73869384.0,-0.23417957315450266
2014-04-24,187.83,88169916.0,0.20272072552682818
2014-04-25,186.29,100380205.0,-0.8198903263589519
2014-04-28,186.88,135121094.0,0.3167105051264274
2014-04-29,187.75,84097551.0,0.4655393835616417
2014-04-30,188.31,101507717.0,0.2982689747003997
2014-05-01,188.33,93019095.0,0.010620784876014255
2014-05-02,188.06,98121662.0,-0.1433653692985759
2014-05-05,188.42,75882739.0,0.19142826757416742
2014-05-06,186.78,85454226.0,-0.8703959239995673
2014-05-07,187.88,106500480.0,0.5889281507656108
2014-05-08,187.68,93617513.0,-0.1064509261230473
2014-05-09,187.96,83678568.0,0.14919011082694666
2014-05-12,189.79,86940045.0,0.9736114066822621
2014-05-13,189.96,66453965.0,0.0895726855998813
2014-05-14,189.06,72366848.0,-0.4737839545167488
2014-05-15,187.4,154956399.0,-0.8780281392150591
2014-05-16,188.05,97457678.0,0.3468516542155742
2014-05-19,188.74,63839398.0,0.3669236905078366
2014-05-20,187.55,111644478.0,-0.6304969799724502
2014-05-21,189.13,89093285.0,0.8424420154625301
2014-05-22,189.59,61549345.0,0.24321894992862525
2014-05-23,190.35,60156088.0,0.40086502452660877
2014-05-27,191.52,72010355.0,0.6146572104019032
2014-05-28,191.38,66722865.0,-0.07309941520469154
2014-05-29,192.37,64376573.0,0.5172954331696067
2014-05-30,192.68,76315640.0,0.16114778811664454
2014-06-02,192.9,64655648.0,0.11417894955365604
2014-06-03,192.8,65047193.0,-0.051840331778119086
2014-06-04,193.19,55529372.0,0.20228215767634783
2014-06-05,194.45,92102592.0,0.6522076712045077
2014-06-06,195.38,78696219.0,0.4782720493700321
2014-06-09,195.58,65118828.0,0.10236462278636616
2014-06-10,195.6,57129440.0,0.010225994477952582
2014-06-11,194.92,68772479.0,-0.3476482617586929
2014-06-12,193.54,106350200.0,-0.7079827621588319
